user_id,age,gender,occupation,daily_screen_time_hours,phone_usage_before_sleep_minutes,sleep_duration_hours,sleep_quality_score,stress_level,caffeine_intake_cups,physical_activity_minutes,notifications_received_per_day,mental_fatigue_score,sleep_quality_norm,sleep_duration_norm,mental_fatigue_norm,stress_level_norm,mri_additive,mri,age_group,notification_group,mri_multiplicative,mri_zscore,mri_weighted
12955,44,Female,Freelancer,1.47,117,5.37,6.67,3.01,0,52,33,3.55,0.63,0.274,0.2833333333333333,0.2233333333333333,0.09933333333333336,0.09933333333333336,35-50,Low,3.352009732815498,0.5309339364641287,0.18766666666666665
12956,45,Female,Designer,8.98,42,5.21,3.86,10.0,1,55,26,9.51,0.31777777777777777,0.242,0.9455555555555555,1.0,-0.34644444444444444,-0.34644444444444444,35-50,Low,0.21146792849631965,-1.0878346847991476,-0.2173888888888889
12957,35,Female,Designer,4.74,85,4.01,5.26,8.04,1,11,76,8.69,0.47333333333333333,0.0019999999999999575,0.8544444444444443,0.7822222222222222,-0.29033333333333333,-0.29033333333333333,35-50,Low,0.30189386783000993,-0.8368050383714098,-0.16116666666666665
12958,33,Male,Designer,8.21,81,5.25,6.09,8.03,3,86,71,7.23,0.5655555555555556,0.25,0.6922222222222223,0.7811111111111111,-0.16444444444444445,-0.16444444444444445,20-35,Low,0.5507097347602093,-0.36773538525528926,-0.03422222222222221
12959,33,Male,Researcher,7.57,90,5.6,7.25,8.57,2,104,73,9.14,0.6944444444444444,0.31999999999999995,0.9044444444444445,0.8411111111111111,-0.1827777777777778,-0.1827777777777778,20-35,Low,0.5183212519373214,-0.36225176508291534,-0.02605555555555561
12960,30,Male,Designer,5.25,63,8.56,6.05,6.8,3,69,141,6.98,0.5611111111111111,0.9120000000000001,0.6644444444444445,0.6444444444444444,0.041055555555555595,0.041055555555555595,20-35,Medium,1.0911006236305412,0.3307954174473295,0.1626111111111111
12961,46,Male,Student,2.79,1,4.44,8.5,4.73,4,95,286,6.4,0.8333333333333334,0.08800000000000008,0.6000000000000001,0.4144444444444445,-0.023277777777777786,-0.023277777777777786,35-50,High,1.246696617336152,0.22051909295055994,0.11077777777777778
12962,26,Female,Freelancer,6.06,0,7.83,6.7,7.54,4,114,252,8.32,0.6333333333333333,0.766,0.8133333333333334,0.7266666666666667,-0.03516666666666668,-0.03516666666666668,20-35,High,0.8362610946745561,0.11001666766986251,0.10516666666666666
12963,43,Female,Researcher,9.53,117,7.62,1.69,10.0,1,114,120,9.27,0.07666666666666666,0.724,0.9188888888888889,1.0,-0.27955555555555556,-0.27955555555555556,35-50,Medium,0.1389190938511327,-0.9676891955439102,-0.1759444444444445
12964,45,Male,Manager,2.67,63,5.63,7.13,4.43,3,102,184,3.21,0.6811111111111111,0.32599999999999996,0.24555555555555555,0.38111111111111107,0.09511111111111112,0.09511111111111112,35-50,Medium,2.822858870769253,0.5447971135849232,0.19455555555555556
12965,58,Female,Researcher,3.3,104,8.53,6.49,5.36,0,53,250,5.11,0.61,0.9059999999999999,0.4566666666666667,0.48444444444444446,0.1437222222222222,0.1437222222222222,50-70,High,2.0211941758915786,0.6919769385387619,0.25177777777777766
12966,30,Female,Researcher,9.94,71,7.28,1.49,10.0,0,27,128,10.0,0.05444444444444444,0.656,1.0,1.0,-0.3223888888888889,-0.3223888888888889,20-35,Medium,0.10847200000000001,-1.1222169724843807,-0.21694444444444447
12967,53,Other,Software Engineer,9.03,84,4.48,2.45,10.0,3,73,253,10.0,0.16111111111111112,0.09600000000000009,1.0,1.0,-0.43572222222222223,-0.43572222222222223,50-70,High,0.10976000000000002,-1.4640296013625747,-0.3196111111111111
12968,26,Female,Software Engineer,5.95,23,5.02,7.33,5.48,4,79,254,5.57,0.7033333333333334,0.2039999999999999,0.5077777777777778,0.4977777777777778,-0.024555555555555567,-0.024555555555555567,20-35,High,1.2055131111664414,0.15744191315153394,0.0960555555555555
12969,31,Female,Software Engineer,7.25,1,6.01,7.13,7.3,0,116,95,9.33,0.6811111111111111,0.40199999999999997,0.9255555555555556,0.7,-0.1356111111111111,-0.1356111111111111,20-35,Low,0.6291576737288758,-0.21111522604872973,0.01377777777777775
12970,29,Male,Teacher,4.99,107,8.84,6.15,7.55,4,83,248,8.03,0.5722222222222223,0.968,0.7811111111111111,0.7277777777777777,0.007833333333333387,0.007833333333333387,20-35,High,0.8967365755898824,0.2292367079562453,0.14049999999999996
12971,49,Female,Freelancer,4.64,58,5.32,6.31,7.05,3,55,161,6.58,0.59,0.26400000000000007,0.62,0.6722222222222222,-0.10955555555555552,-0.10955555555555552,35-50,Medium,0.7236456918666064,-0.1749692003351438,0.014055555555555571
12972,55,Male,Teacher,4.99,101,6.14,5.11,8.22,0,85,132,7.3,0.4566666666666667,0.42799999999999994,0.7,0.8022222222222223,-0.15438888888888888,-0.15438888888888888,50-70,Medium,0.5228710462287104,-0.38122702744022746,-0.03361111111111109
12973,20,Female,Designer,4.73,91,6.8,5.36,6.49,4,119,197,7.87,0.48444444444444446,0.5599999999999999,0.7633333333333333,0.61,-0.08222222222222225,-0.08222222222222225,20-35,Medium,0.7135990664946364,-0.1260531169594454,0.03488888888888886
12974,33,Male,Manager,7.08,33,5.78,5.61,9.66,2,41,75,10.0,0.5122222222222222,0.35600000000000004,1.0,0.9622222222222222,-0.27349999999999997,-0.27349999999999997,20-35,Low,0.3356708074534162,-0.7483847359983752,-0.12416666666666668
12975,37,Male,Freelancer,3.97,55,7.5,5.81,5.54,0,60,213,4.33,0.5344444444444444,0.7,0.37,0.5044444444444445,0.08999999999999994,0.08999999999999994,35-50,High,1.816518121409693,0.47056432105742885,0.1871666666666666
12976,49,Male,Teacher,2.54,75,7.3,7.98,4.83,1,23,189,3.81,0.7755555555555556,0.6599999999999999,0.31222222222222223,0.4255555555555556,0.17444444444444443,0.17444444444444443,35-50,Medium,3.1655825630491843,0.8648927421378487,0.2888888888888888
12977,40,Male,Doctor,7.36,113,4.3,5.32,10.0,2,93,63,10.0,0.48000000000000004,0.05999999999999996,1.0,1.0,-0.365,-0.365,35-50,Low,0.22876000000000002,-1.0763083442930057,-0.21700000000000003
12978,34,Male,Freelancer,1.28,4,6.14,10.0,2.21,3,77,229,1.46,1.0,0.42799999999999994,0.05111111111111111,0.13444444444444445,0.3106111111111111,0.3106111111111111,20-35,High,19.029318787578255,1.4133553069786837,0.4198888888888888
12979,33,Other,Software Engineer,7.47,108,7.91,5.97,8.7,4,89,147,7.98,0.5522222222222222,0.782,0.7755555555555556,0.8555555555555555,-0.07422222222222222,-0.07422222222222222,20-35,Medium,0.6801875378100423,-0.05706212948681878,0.06255555555555556
12980,55,Male,Software Engineer,3.37,54,7.2,4.53,6.58,0,71,250,7.65,0.39222222222222225,0.64,0.7388888888888889,0.62,-0.08166666666666664,-0.08166666666666664,50-70,High,0.6479527981405327,-0.1663429126423779,0.025499999999999967
12981,25,Female,Student,2.71,118,6.3,7.97,4.92,1,25,77,5.8,0.7744444444444444,0.45999999999999996,0.5333333333333333,0.43555555555555553,0.06638888888888884,0.06638888888888884,20-35,Low,1.7595668629100085,0.5009532985870909,0.1922777777777777
12982,36,Male,Student,4.41,35,7.65,7.52,5.58,0,46,123,7.04,0.7244444444444444,0.7300000000000001,0.6711111111111111,0.508888888888889,0.0686111111111111,0.0686111111111111,35-50,Medium,1.4644428152492668,0.4940849758289155,0.2000555555555555
12983,47,Male,Doctor,2.06,71,7.35,6.8,5.18,2,21,225,5.58,0.6444444444444444,0.6699999999999999,0.508888888888889,0.46444444444444444,0.08527777777777773,0.08527777777777773,35-50,High,1.7291485033420517,0.5074651202880012,0.19838888888888878
12984,51,Male,Student,4.46,93,8.19,5.56,8.46,4,47,148,7.55,0.5066666666666666,0.8379999999999999,0.7277777777777777,0.828888888888889,-0.053000000000000075,-0.053000000000000075,50-70,Medium,0.7129209525151471,-0.007496249942974598,0.0754999999999999
12985,31,Male,Manager,1.92,54,4.25,7.74,2.82,4,39,185,2.82,0.7488888888888889,0.05,0.2022222222222222,0.2022222222222222,0.09861111111111115,0.09861111111111115,20-35,Medium,4.136487098234496,0.578402610621273,0.19372222222222224
12986,39,Male,Designer,5.35,9,6.68,6.08,8.13,1,11,124,8.88,0.5644444444444444,0.5359999999999999,0.8755555555555556,0.7922222222222223,-0.1418333333333334,-0.1418333333333334,35-50,Medium,0.5625699500238244,-0.2832640903239244,-0.002000000000000113
12987,34,Male,Designer,2.59,84,7.3,6.97,3.59,4,63,267,5.75,0.6633333333333333,0.6599999999999999,0.5277777777777778,0.28777777777777774,0.12694444444444442,0.12694444444444442,20-35,High,2.4648661741552624,0.6526742349596708,0.23405555555555554
12988,32,Male,Freelancer,2.17,45,7.38,7.78,2.22,1,8,97,2.71,0.7533333333333334,0.6759999999999999,0.19,0.13555555555555557,0.27594444444444444,0.27594444444444444,20-35,Low,9.543632193078688,1.1875235686223784,0.3675555555555555
12989,49,Female,Software Engineer,6.21,51,8.61,4.47,10.0,2,93,111,10.0,0.38555555555555554,0.9219999999999999,1.0,1.0,-0.1731111111111111,-0.1731111111111111,35-50,Low,0.3848669999999999,-0.45858512414831853,-0.03455555555555562
12990,30,Male,Researcher,6.63,61,6.06,5.95,7.53,1,36,168,8.07,0.55,0.4119999999999999,0.7855555555555556,0.7255555555555556,-0.1372777777777778,-0.1372777777777778,20-35,Medium,0.5933638432638714,-0.280207767205749,-0.006722222222222268
12991,38,Female,Designer,1.05,97,7.98,9.09,1.0,3,17,270,1.0,0.8988888888888888,0.796,0.0,0.0,0.4237222222222222,0.4237222222222222,35-50,High,72.5382,1.7493932786760151,0.513611111111111
12992,57,Other,Student,4.49,97,7.93,5.89,4.68,3,39,76,4.53,0.5433333333333333,0.7859999999999999,0.39222222222222225,0.40888888888888886,0.13205555555555554,0.13205555555555554,50-70,Low,2.203151827324013,0.616123646453227,0.2264444444444444
12993,50,Female,Doctor,1.7,3,5.34,9.25,3.14,4,34,46,2.22,0.9166666666666666,0.26799999999999996,0.13555555555555557,0.23777777777777778,0.20283333333333328,0.20283333333333328,50-70,Low,7.085987261146496,1.0121144305255605,0.3131666666666666
12994,44,Female,Researcher,7.65,55,5.34,4.77,10.0,1,116,91,10.0,0.41888888888888887,0.26799999999999996,1.0,1.0,-0.3282777777777778,-0.3282777777777778,35-50,Low,0.254718,-0.9775682573579396,-0.18638888888888894
12995,52,Male,Manager,7.13,10,8.71,6.83,10.0,1,19,192,8.58,0.6477777777777778,0.9420000000000002,0.8422222222222222,1.0,-0.06311111111111106,-0.06311111111111106,50-70,Medium,0.693348484848485,0.03293347417606196,0.0937777777777778
12996,33,Female,Researcher,1.45,85,5.62,8.77,1.37,0,60,261,1.0,0.8633333333333333,0.324,0.0,0.041111111111111126,0.28655555555555556,0.28655555555555556,20-35,High,35.97620437956204,1.2629218559021111,0.3749444444444444
12997,45,Male,Designer,9.47,104,6.07,3.2,10.0,1,11,69,10.0,0.24444444444444446,0.41400000000000003,1.0,1.0,-0.33538888888888885,-0.33538888888888885,35-50,Low,0.19424000000000002,-1.080983177400892,-0.21094444444444446
12998,51,Male,Software Engineer,9.64,49,7.02,4.04,10.0,0,60,248,9.76,0.3377777777777778,0.6039999999999999,0.9733333333333333,1.0,-0.25788888888888895,-0.25788888888888895,50-70,High,0.29058196721311474,-0.7729732760138999,-0.12544444444444447
12999,18,Female,Software Engineer,4.01,60,5.58,7.8,4.94,2,58,250,5.22,0.7555555555555555,0.316,0.46888888888888886,0.4377777777777778,0.041222222222222216,0.041222222222222216,10-20,High,1.6878402903811254,0.40352979205984996,0.1621111111111111
13000,58,Female,Researcher,2.18,22,7.31,8.38,3.75,0,104,235,1.18,0.8200000000000001,0.6619999999999999,0.019999999999999993,0.3055555555555556,0.2891111111111111,0.2891111111111111,50-70,High,13.843570621468928,1.2639726917399967,0.38738888888888884
13001,48,Female,Manager,2.03,112,5.45,5.13,6.52,4,109,96,5.73,0.4588888888888889,0.29000000000000004,0.5255555555555556,0.6133333333333333,-0.09749999999999998,-0.09749999999999998,35-50,Low,0.7483618668294093,-0.1987269011460568,0.005333333333333343
13002,53,Male,Student,8.57,97,6.64,3.88,10.0,3,119,192,10.0,0.32,0.5279999999999999,1.0,1.0,-0.28800000000000003,-0.28800000000000003,50-70,Medium,0.25763199999999997,-0.8836854499253789,-0.15600000000000006
13003,50,Male,Designer,5.13,29,6.8,6.92,6.76,4,43,82,8.78,0.6577777777777778,0.5599999999999999,0.8644444444444443,0.64,-0.07166666666666668,-0.07166666666666668,50-70,Low,0.7928185359410171,-0.006337569848056779,0.06933333333333336
13004,50,Female,Student,1.09,88,8.0,7.3,3.72,0,36,103,3.58,0.7,0.8,0.2866666666666667,0.3022222222222222,0.2277777777777778,0.2277777777777778,50-70,Low,4.385174505916981,1.0081455281031961,0.32722222222222214
13005,56,Female,Software Engineer,9.33,87,8.3,3.83,10.0,0,107,225,8.91,0.31444444444444447,0.8600000000000001,0.8788888888888889,1.0,-0.17611111111111108,-0.17611111111111108,50-70,High,0.3567789001122335,-0.5055034992343983,-0.050722222222222224
13006,35,Male,Doctor,6.33,24,7.41,7.51,7.08,0,38,98,7.45,0.7233333333333333,0.682,0.7166666666666667,0.6755555555555556,0.0032777777777777684,0.0032777777777777684,35-50,Low,1.0550392446820611,0.2773899577985227,0.1452222222222222
13007,40,Male,Designer,7.21,29,5.35,5.22,10.0,4,54,236,8.23,0.46888888888888886,0.2699999999999999,0.8033333333333333,1.0,-0.2661111111111112,-0.2661111111111112,35-50,High,0.33933171324422834,-0.7481384571681299,-0.12905555555555562
13008,40,Female,Freelancer,8.41,38,6.32,4.56,10.0,1,29,212,9.46,0.3955555555555555,0.4640000000000001,0.9400000000000001,1.0,-0.2701111111111111,-0.2701111111111111,35-50,High,0.3046427061310782,-0.7901101419940757,-0.13355555555555557
13009,32,Female,Doctor,8.37,107,6.81,4.27,10.0,2,66,216,10.0,0.3633333333333333,0.5619999999999999,1.0,1.0,-0.2686666666666667,-0.2686666666666667,20-35,High,0.29078699999999996,-0.7975330755675294,-0.1323333333333334
13010,43,Male,Manager,1.68,79,5.49,7.96,3.13,4,113,133,2.77,0.7733333333333333,0.29800000000000004,0.19666666666666666,0.23666666666666666,0.15950000000000003,0.15950000000000003,35-50,Medium,5.040357089306929,0.8002851144765162,0.2585
13011,47,Female,Designer,6.17,73,8.7,5.44,8.87,0,71,56,8.97,0.4933333333333334,0.9399999999999998,0.8855555555555557,0.8744444444444444,-0.08166666666666672,-0.08166666666666672,35-50,Low,0.5948426359190537,-0.1045292982094165,0.055666666666666614
13012,42,Female,Software Engineer,7.27,94,4.54,3.88,10.0,1,52,207,10.0,0.32,0.10800000000000001,1.0,1.0,-0.393,-0.393,35-50,Medium,0.17615199999999998,-1.2450842148685477,-0.261
13013,33,Female,Designer,1.77,10,8.17,8.3,3.8,4,41,162,5.5,0.8111111111111112,0.834,0.5,0.3111111111111111,0.20850000000000002,0.20850000000000002,20-35,Medium,3.244545454545455,1.0002220312044194,0.33016666666666666
13014,56,Female,Software Engineer,3.0,72,6.13,9.71,1.81,4,27,90,3.8,0.9677777777777778,0.426,0.3111111111111111,0.09000000000000001,0.24816666666666667,0.24816666666666667,50-70,Low,8.654012794416982,1.1914507890850736,0.36499999999999994
13015,31,Male,Teacher,4.56,35,8.73,5.94,8.32,4,102,86,8.63,0.548888888888889,0.9460000000000001,0.8477777777777779,0.8133333333333334,-0.04155555555555551,-0.04155555555555551,20-35,Low,0.7222151038416972,0.054718759288254856,0.09638888888888891
13016,34,Female,Software Engineer,8.98,111,6.66,3.01,10.0,0,54,158,7.81,0.2233333333333333,0.532,0.7566666666666666,1.0,-0.2503333333333333,-0.2503333333333333,20-35,Medium,0.2566786171574904,-0.8066519928661403,-0.14016666666666666
13017,29,Male,Software Engineer,8.66,82,7.65,4.77,10.0,1,64,103,10.0,0.41888888888888887,0.7300000000000001,1.0,1.0,-0.21277777777777773,-0.21277777777777773,20-35,Low,0.364905,-0.5800296159204538,-0.07088888888888889
13018,46,Female,Manager,8.04,51,7.67,8.08,7.46,4,80,138,6.81,0.7866666666666666,0.734,0.6455555555555555,0.7177777777777777,0.03933333333333333,0.03933333333333333,35-50,Medium,1.2198903205741438,0.42933517171813823,0.18616666666666665
13019,49,Female,Designer,9.91,4,7.49,4.96,10.0,3,14,203,9.05,0.44,0.6980000000000001,0.8944444444444445,1.0,-0.1891111111111111,-0.1891111111111111,35-50,Medium,0.4105016574585635,-0.49286507977137606,-0.0503888888888889
13020,41,Female,Doctor,3.18,75,4.25,7.4,4.68,2,80,177,3.61,0.7111111111111111,0.05,0.29,0.40888888888888886,0.015555555555555586,0.015555555555555586,35-50,Medium,1.8615195207992994,0.28734028466742956,0.12161111111111111
13021,30,Male,Software Engineer,5.21,73,7.11,4.96,8.74,4,11,257,10.0,0.44,0.6220000000000001,1.0,0.86,-0.19949999999999998,-0.19949999999999998,20-35,High,0.40349656750572077,-0.5306708426295337,-0.06250000000000003
13022,37,Female,Researcher,5.02,13,8.47,6.24,6.83,0,103,58,6.44,0.5822222222222222,0.8940000000000001,0.6044444444444445,0.6477777777777778,0.05600000000000002,0.05600000000000002,35-50,Low,1.2016041759500924,0.38973953499309705,0.17683333333333331
13023,32,Female,Designer,7.11,19,8.22,6.24,7.8,1,60,233,5.31,0.5822222222222222,0.8440000000000001,0.47888888888888886,0.7555555555555555,0.047944444444444456,0.047944444444444456,20-35,High,1.2384180790960453,0.36197583241356746,0.1678888888888889
13024,21,Female,Software Engineer,8.65,19,8.57,6.0,9.04,2,18,218,10.0,0.5555555555555556,0.914,1.0,0.8933333333333332,-0.10594444444444442,-0.10594444444444442,20-35,High,0.5688053097345134,-0.15496808286483924,0.044277777777777805
13025,51,Male,Student,5.43,43,6.22,5.96,7.78,3,88,31,8.28,0.5511111111111111,0.44399999999999995,0.8088888888888888,0.7533333333333334,-0.14177777777777778,-0.14177777777777778,50-70,Low,0.5754753300299293,-0.29317349552317473,-0.008555555555555594
13026,45,Male,Researcher,5.42,118,6.27,4.56,8.83,0,44,178,9.51,0.3955555555555555,0.4539999999999999,0.9455555555555555,0.87,-0.24150000000000002,-0.24150000000000002,35-50,Medium,0.3404796524609608,-0.6969052946570219,-0.11116666666666672
13027,19,Female,Student,6.47,99,8.04,3.61,9.33,3,37,64,9.5,0.29,0.8079999999999998,0.9444444444444444,0.9255555555555556,-0.19300000000000003,-0.19300000000000003,10-20,Low,0.32745980707395494,-0.5754404416530733,-0.07050000000000006
13028,47,Male,Student,7.68,115,5.52,5.21,10.0,2,66,185,9.97,0.4677777777777778,0.30399999999999994,0.9966666666666667,1.0,-0.3062222222222223,-0.3062222222222223,35-50,Medium,0.288457372116349,-0.8796537734149519,-0.15961111111111118
13029,43,Female,Researcher,2.81,24,7.83,8.61,2.5,0,87,213,2.1,0.8455555555555555,0.766,0.12222222222222223,0.16666666666666666,0.3306666666666666,0.3306666666666666,35-50,High,12.841199999999999,1.4164438051697226,0.42966666666666664
13030,43,Male,Student,9.66,40,6.52,5.48,10.0,4,117,246,10.0,0.4977777777777778,0.5039999999999999,1.0,1.0,-0.24955555555555559,-0.24955555555555559,35-50,High,0.357296,-0.6709161561787459,-0.09977777777777785
13031,37,Female,Doctor,1.83,109,5.32,7.31,4.1,4,66,105,4.37,0.701111111111111,0.26400000000000007,0.37444444444444447,0.3444444444444444,0.061555555555555544,0.061555555555555544,35-50,Low,2.170519618239661,0.44150598174712125,0.1676111111111111
13032,59,Male,Researcher,1.21,68,7.22,9.08,1.13,1,44,160,2.44,0.8977777777777778,0.6439999999999999,0.16,0.014444444444444433,0.3418333333333333,0.3418333333333333,50-70,Medium,23.776875090671698,1.4734767789127434,0.4403333333333333
13033,45,Male,Manager,4.23,104,5.48,5.75,6.5,3,106,190,6.61,0.5277777777777778,0.2960000000000001,0.6233333333333334,0.6111111111111112,-0.10266666666666666,-0.10266666666666666,35-50,Medium,0.7333876411032235,-0.1818668219815957,0.011833333333333307
13034,37,Male,Software Engineer,7.31,90,7.36,4.26,8.66,1,11,223,8.44,0.3622222222222222,0.672,0.8266666666666667,0.8511111111111112,-0.16088888888888891,-0.16088888888888891,35-50,High,0.42897015203090966,-0.43966243316137454,-0.040777777777777774
13035,28,Female,Student,9.8,1,6.85,4.68,10.0,0,71,286,10.0,0.40888888888888886,0.57,1.0,1.0,-0.2552777777777778,-0.2552777777777778,20-35,High,0.32058,-0.7308352475593693,-0.11438888888888898
13036,27,Female,Designer,9.39,11,7.61,4.6,10.0,0,49,169,9.3,0.39999999999999997,0.7220000000000001,0.9222222222222223,1.0,-0.20005555555555554,-0.20005555555555554,20-35,Medium,0.3764086021505376,-0.5476230994037855,-0.06394444444444447
13037,40,Female,Student,7.2,27,7.0,6.5,7.74,3,114,201,5.92,0.6111111111111112,0.6,0.5466666666666666,0.7488888888888889,-0.02111111111111108,-0.02111111111111108,35-50,Medium,0.9929988127662547,0.13955604231264612,0.1047777777777778
13038,54,Female,Teacher,4.93,43,7.79,5.25,8.08,0,95,260,7.83,0.4722222222222222,0.758,0.758888888888889,0.7866666666666666,-0.07883333333333331,-0.07883333333333331,50-70,High,0.6464331778005387,-0.11264264632936481,0.04566666666666663
13039,58,Male,Teacher,6.36,12,8.98,6.56,8.26,3,85,259,7.39,0.6177777777777778,0.9960000000000001,0.71,0.8066666666666666,0.024277777777777843,0.024277777777777843,50-70,High,0.965063055565567,0.30718176059287505,0.16188888888888886
13040,36,Other,Manager,9.72,84,6.34,2.02,10.0,4,13,37,9.45,0.11333333333333334,0.46799999999999997,0.9388888888888888,1.0,-0.33938888888888885,-0.33938888888888885,35-50,Low,0.1355216931216931,-1.1563079443977653,-0.2311111111111111
13041,35,Female,Doctor,3.39,42,6.99,8.83,3.49,0,79,216,3.04,0.87,0.5980000000000001,0.22666666666666668,0.27666666666666667,0.2411666666666667,0.2411666666666667,35-50,High,5.817533177499623,1.1278940359607421,0.35333333333333333
13042,44,Male,Freelancer,5.3,54,4.51,7.07,6.93,2,22,47,7.14,0.6744444444444445,0.10199999999999995,0.6822222222222222,0.6588888888888889,-0.14116666666666663,-0.14116666666666663,35-50,Low,0.6444133208839091,-0.24385251351417347,-0.006666666666666682
13043,23,Female,Teacher,7.24,7,8.75,5.44,10.0,3,77,268,9.19,0.4933333333333334,0.95,0.9099999999999999,1.0,-0.11666666666666664,-0.11666666666666664,20-35,High,0.5179542981501633,-0.21881787463512306,0.028166666666666673
13044,27,Female,Researcher,1.09,63,6.98,8.71,1.0,3,112,193,1.0,0.8566666666666668,0.5960000000000001,0.0,0.0,0.36316666666666675,0.36316666666666675,20-35,Medium,60.79580000000001,1.5218612239140235,0.44883333333333336
13045,19,Female,Designer,4.43,116,4.51,6.25,6.63,0,79,37,6.53,0.5833333333333334,0.10199999999999995,0.6144444444444445,0.6255555555555555,-0.13866666666666666,-0.13866666666666666,10-20,Low,0.6510732458845241,-0.2803508010956271,-0.018333333333333354
13046,41,Female,Student,6.11,11,6.0,5.26,7.63,3,33,22,7.59,0.47333333333333333,0.4,0.7322222222222222,0.7366666666666667,-0.1488888888888889,-0.1488888888888889,35-50,Low,0.544967597221287,-0.3563407697166101,-0.028111111111111142
13047,55,Female,Teacher,9.11,40,4.41,4.91,10.0,1,42,272,9.6,0.43444444444444447,0.08200000000000003,0.9555555555555555,1.0,-0.35977777777777775,-0.35977777777777775,50-70,High,0.22555312500000002,-1.080568405226185,-0.21855555555555556
13048,45,Female,Teacher,9.93,43,6.49,4.88,10.0,2,81,162,9.79,0.4311111111111111,0.49800000000000005,0.9766666666666666,1.0,-0.26188888888888884,-0.26188888888888884,35-50,Medium,0.3235056179775281,-0.7443843660527073,-0.11994444444444444
13049,45,Female,Doctor,6.01,10,5.39,7.19,6.55,1,34,49,6.15,0.6877777777777778,0.2779999999999999,0.5722222222222223,0.6166666666666667,-0.055777777777777815,-0.055777777777777815,35-50,Low,0.9620579656178242,0.05029387563428388,0.07244444444444437
13050,56,Male,Researcher,9.5,18,5.7,5.74,10.0,2,88,70,9.47,0.5266666666666667,0.34,0.9411111111111112,1.0,-0.26861111111111113,-0.26861111111111113,50-70,Low,0.34549102428722284,-0.7255766835560262,-0.1188888888888889
13051,19,Female,Teacher,1.89,59,4.35,7.27,3.8,4,52,53,2.7,0.6966666666666667,0.06999999999999992,0.1888888888888889,0.3111111111111111,0.06666666666666665,0.06666666666666665,10-20,Low,3.0823099415204673,0.4489209108012753,0.16133333333333327
13052,22,Male,Researcher,7.31,71,7.81,5.88,8.36,4,13,253,8.19,0.5422222222222222,0.7619999999999999,0.7988888888888889,0.8177777777777777,-0.0781111111111111,-0.0781111111111111,20-35,High,0.6707152496626181,-0.07571284696747971,0.05694444444444435
13053,28,Female,Student,4.6,26,8.21,8.67,4.41,0,99,128,4.69,0.8522222222222222,0.8420000000000002,0.41000000000000003,0.3788888888888889,0.22633333333333333,0.22633333333333333,20-35,Medium,3.441524157637468,1.0797800705642613,0.351
13054,27,Female,Manager,7.76,70,4.7,4.89,10.0,3,103,215,9.37,0.4322222222222222,0.14000000000000004,0.9299999999999999,1.0,-0.33944444444444444,-0.33944444444444444,20-35,High,0.24528281750266812,-1.0125201623728772,-0.19972222222222225
13055,19,Male,Freelancer,8.81,84,7.75,4.02,10.0,2,66,76,8.76,0.3355555555555555,0.75,0.8622222222222222,1.0,-0.19416666666666665,-0.19416666666666665,10-20,Low,0.35565068493150687,-0.5587030157328471,-0.06750000000000006
13056,32,Male,Manager,1.48,26,4.64,8.89,3.08,4,65,86,3.44,0.8766666666666667,0.12799999999999995,0.2711111111111111,0.23111111111111113,0.1256111111111111,0.1256111111111111,20-35,Low,3.8932346723044398,0.7328824122519687,0.23838888888888887
13057,56,Female,Researcher,9.42,13,4.43,4.03,10.0,0,101,48,8.4,0.33666666666666667,0.08599999999999994,0.8222222222222223,1.0,-0.3498888888888889,-0.3498888888888889,50-70,Low,0.21253452380952378,-1.0956371619484675,-0.22511111111111118
13058,58,Male,Manager,1.61,95,4.57,8.18,3.08,4,54,54,3.14,0.7977777777777777,0.11400000000000006,0.23777777777777778,0.23111111111111113,0.11072222222222222,0.11072222222222222,50-70,Low,3.865352800066176,0.644723049727016,0.21394444444444438
13059,54,Male,Freelancer,7.78,92,4.16,4.2,10.0,2,41,293,10.0,0.35555555555555557,0.03200000000000003,1.0,1.0,-0.4031111111111111,-0.4031111111111111,50-70,High,0.17472000000000001,-1.263796051509587,-0.26755555555555555
13060,24,Female,Researcher,1.62,23,5.88,9.24,2.82,3,85,76,2.36,0.9155555555555556,0.376,0.15111111111111108,0.2022222222222222,0.23455555555555554,0.23455555555555554,20-35,Low,8.163721601153986,1.1198658561024812,0.34377777777777774
13061,37,Other,Software Engineer,8.76,63,8.76,5.63,9.78,2,88,227,10.0,0.5144444444444445,0.952,1.0,0.9755555555555555,-0.12727777777777777,-0.12727777777777777,35-50,High,0.504282208588957,-0.24353646206382695,0.02294444444444438
13062,51,Female,Student,2.84,91,8.5,7.01,6.1,1,25,284,6.71,0.6677777777777778,0.9,0.6344444444444445,0.5666666666666667,0.09166666666666665,0.09166666666666665,50-70,High,1.4557425911900517,0.5488936955618251,0.21849999999999997
13063,52,Female,Teacher,4.91,23,5.66,7.86,5.2,4,71,67,5.65,0.7622222222222222,0.332,0.5166666666666667,0.4666666666666667,0.027722222222222204,0.027722222222222204,50-70,Low,1.5142137508509188,0.3630386287487979,0.15311111111111114
13064,51,Female,Teacher,9.39,117,7.97,2.17,10.0,4,26,102,9.37,0.13,0.7939999999999999,0.9299999999999999,1.0,-0.2515,-0.2515,50-70,Low,0.18457737459978657,-0.8465857649251266,-0.14200000000000002
